track 1;
18 206.256104;
16 203.841934;
17 201.849274;
16 199.5;
16 197.559204;
17 195.171219;
17 193.2;
16 190.810287;
18 188.837677;
16 186.42;
17 184.424164;
16 181.927689;
17 179.867096;
17 177.352356;
16 175.276688;
16 172.52916;
17 170.261337;
17 167.67;
16 165.531174;
16 163.325745;
16 161.505371;
18 158.610474;
16 156.221024;
17 153.654526;
17 151.536118;
17 149.201202;
17 147.273941;
17 144.958878;
17 143.048019;
15 140.964828;
17 139.245361;
17 136.726959;
15 134.64827;
18 132.564087;
16 130.843811;
17 128.906174;
16 127.306831;
17 125.286285;
17 123.618515;
17 121.780258;
15 120.262962;
16 118.6;
18 117.226936;
17 115.786606;
17 114.597748;
17 113.486938;
16 112.57;
16 111.931229;
17 111.403915;
16 110.765778;
17 110.239059;
16 109.76545;
17 109.374535;
17 108.515182;
16 107.80587;
17 107.108902;
16 106.533623;
16 105.894226;
19 105.366463;
15 104.675423;
17 104.105042;
16 103.652527;
17 103.279022;
16 102.759277;
17 102.330276;
17 102.013382;
15 101.751816;
18 101.240494;
17 100.818443;
17 100.149132;
16 99.59668;
17 98.774696;
18 98.09623;
17 97.1;
16 96.278679;
17 95.182449;
17 94.277618;
16 93.530762;
18 92.914307;
16 92.405479;
17 91.985489;
16 91.638832;
17 91.352699;
16 91.116524;
18 90.921585;
16 90.760681;
16 90.627869;
18 90.518242;
16 90.427757;
15 90.353073;
17 90.291428;
16 90.240547;
17 90.198547;
17 90.163879;
17 90.135269;
24 90.111649;
17 90.092155;
15 90.076065;
15 90.062782;
15 90.051819;
15 90.04277;
16 90.035301;
16 90.029137;
17 90.024048;
16 90.02;
18 90.016388;
16 90.013527;
17 90.011162;
17 90.009216;
17 90.007607;
16 90.006279;
16 90.00518;
17 90.004272;
17 91.607796;
17 92.931351;
17 95.657547;
16 97.907761;
17 101.271507;
16 104.047958;
17 107.172112;
17 109.750801;
17 125.656693;
18 138.785477;
16 152.044586;
17 162.988724;
14 172.441086;
19 180.243103;
17 185.936493;
16 190.635834;
17 194.108307;
17 196.974518;
16 199.030594;
17 200.727676;
17 201.780411;
16 202.649323;
18 202.925064;
16 203.152649;
17 203.043594;
17 202.953583;
16 202.656342;
17 202.411011;
16 202.036362;
18 201.727112;
16 201.217026;
18 200.796005;
23 200.250641;
16 199.8;
16 199.158875;
13 198.629288;
17 198.053833;
13 197.578842;
18 196.888611;
17 196.318893;
17 195.558746;
16 194.93132;
17 193.613113;
16 192.525055;
17 191.108658;
16 189.939545;
17 188.376221;
17 187.085861;
24 185.538727;
16 183.851547;
16 182.458954;
14 181.309494;
16 180.036789;
13 178.986282;
18 177.931;
17 177.06;
17 176.025009;
16 175.170776;
17 174.4;
16 173.764664;
17 173.040817;
16 172.443344;
17 171.826904;
16 171.3181;
16 170.669754;
17 170.134583;
17 169.379547;
17 168.756317;
16 168.646774;
17 168.556351;
17 168.487518;
17 168.43071;
16 168.358856;
18 168.3;
16 168.26;
17 168.227478;
18 168.080994;
16 167.96;
16 167.710907;
16 167.505219;
17 167.303406;
17 167.136826;
16 166.966827;
17 166.826508;
16 166.636734;
17 166.48;
17 166.078247;
17 165.746582;
17 165.352005;
16 165.026306;
17 164.537399;
16 164.13385;
17 163.692383;
17 163.328003;
17 163.051331;
16 162.822983;
14 162.570892;
18 162.362808;
16 162.294067;
17 162.23732;
17 162.465744;
16 162.654297;
17 163.12886;
17 163.520569;
18 164.666321;
18 165.61203;
16 167.248413;
17 168.6;
17 171.481934;
15 173.861435;
17 176.860886;
16 179.336639;
17 182.415756;
17 184.95726;
17 187.114761;
17 188.895554;
16 190.516296;
18 191.854065;
23 193.304565;
16 194.6828;
16 195.820389;
16 196.759369;
11 197.626938;
16 198.343033;
17 199.172424;
17 199.856995;
17 200.527832;
16 201.081558;
25 201.016876;
17 200.963486;
15 200.606461;
15 200.311783;
15 199.964569;
16 199.677994;
15 199.408173;
17 199.185455;
16 199.161346;
16 199.141464;
17 198.689346;
18 198.316177;
16 198.103729;
16 197.928375;
17 197.97403;
17 198.011719;
17 197.76;
16 197.552017;
16 197.558167;
18 197.563232;
16 197.478348;
17 197.408295;
16 197.25;
18 197.119339;
16 197.011108;
16 196.921753;
18 196.771271;
15 196.647049;
18 196.565613;
17 196.498413;
16 196.430923;
17 196.375229;
17 196.514954;
17 196.630295;
16 196.610672;
17 196.594482;
16 196.456512;
17 196.342621;
17 196.248962;
17 196.171661;
16 196.261292;
18 196.335281;
15 196.435501;
17 196.518234;
16 196.603867;
17 196.674561;
17 196.573807;
16 196.490646;
17 196.40831;
16 196.340363;
17 196.268478;
16 196.209152;
16 196.163879;
18 196.126526;
16 196.205688;
16 196.271042;
17 196.392426;
17 196.492615;
16 196.608948;
16 196.704971;
17 196.762314;
17 196.809647;
17 196.849197;
16 196.881836;
24 196.9;
15 196.916733;
15 196.922119;
16 196.926575;
14 196.910553;
17 196.897324;
16 196.87294;
17 196.852814;
16 196.826141;
17 196.804123;
16 196.689178;
18 196.594315;
16 196.507523;
17 196.435883;
17 196.396118;
16 196.363281;
16 196.346344;
18 196.332367;
16 196.345123;
16 196.355652;
17 196.294724;
17 196.244446;
18 196.203613;
15 196.17;
17 196.1987;
16 196.222443;
17 196.317322;
17 196.39563;
16 196.380768;
17 196.3685;
16 196.4;
17 196.426819;
17 196.507385;
16 196.573868;
17 196.693802;
16 196.792801;
18 196.946991;
15 197.074265;
18 197.209595;
16 197.321304;
16 197.477844;
16 197.607056;
17 197.745682;
17 197.860107;
17 198.129288;
17 198.351471;
17 198.718903;
16 199.022186;
18 199.365784;
16 199.649399;
17 199.891113;
16 200.090622;
17 200.244156;
16 200.37088;
17 200.59137;
17 200.773361;
17 200.966339;
17 201.125626;
15 201.233063;
19 201.321747;
15 201.40744;
17 201.478195;
17 201.516449;
16 201.548019;
17 201.614151;
17 201.668732;
16 201.568604;
17 201.485962;
24 201.354324;
16 201.245667;
16 201.084045;
16 200.950638;
15 200.715042;
15 200.520584;
17 200.221313;
14 199.974289;
16 199.66774;
17 199.414734;
16 199.13;
17 198.89502;
16 198.630432;
17 198.412048;
24 198.18396;
17 197.995682;
14 197.793594;
15 197.626785;
17 197.212067;
15 196.869751;
16 196.538818;
17 196.265656;
15 195.970322;
18 195.726547;
15 195.462372;
17 195.244308;
17 195.16658;
17 195.102417;
15 195.1;
17 195.1;
17 195.165482;
15 195.22;
18 208.276199;
17 219.052917;
16 227.948059;
16 235.290161;
17 241.350342;
16 246.352463;
17 250.481232;
17 253.88913;
16 256.702026;
17 259.023804;
17 260.940186;
17 262.522003;
16 263.827637;
17 264.905304;
16 265.7948;
18 266.529022;
16 267.13504;
16 267.635254;
17 268.048126;
16 268.388916;
18 268.670197;
16 268.902374;
17 269.094025;
17 269.252197;
17 269.382751;
16 269.49054;
17 269.579468;
17 269.652893;
16 269.713501;
17 269.763519;
17 269.80481;
16 269.838898;
17 269.867004;
16 269.890228;
17 269.909393;
16 269.925232;
17 269.938263;
16 269.949036;
17 269.957947;
16 269.965271;
17 269.971344;
16 269.976349;
16 269.980469;
18 269.983887;
15 269.986694;
18 269.989014;
17 269.990936;
16 269.992523;
17 269.993835;
17 269.994904;
24 269.995789;
8 269.996521;
18 269.997131;
17 269.99762;
17 269.998047;
16 269.998383;
17 269.998657;
16 269.998901;
17 270.;
17 270.;
16 270.;
17 270.;
17 270.;
17 270.;
24 270.;
16 270.;
15 270.;
15 270.;
16 270.;
15 270.;
15 270.;
18 270.;
16 270.;
18 270.;
16 270.;
16 270.;
16 270.;
19 270.;
14 270.;
18 270.;
16 270.;
17 270.;
16 270.;
18 270.;
23 270.;
17 270.;
15 270.;
15 270.;
15 270.;
15 270.;
16 270.;
17 270.;
16 270.;
17 270.;
15 270.;
18 270.;
17 269.981445;
16 269.966156;
17 269.903534;
17 269.851868;
23 269.752563;
11 269.670593;
17 269.560669;
17 269.47;
16 269.364868;
17 269.278198;
16 269.283203;
17 269.287354;
17 269.118103;
16 268.978424;
17 268.726196;
17 268.518036;
16 268.285339;
17 268.093262;
16 267.978943;
18 267.884583;
15 267.772156;
17 267.679321;
16 267.556091;
17 267.454407;
16 267.292358;
17 267.15863;
16 267.018646;
18 266.903107;
16 266.690277;
17 266.514587;
16 266.370361;
17 266.251343;
15 266.173584;
18 266.109375;
16 266.056396;
17 266.012665;
16 265.854034;
17 265.723083;
16 265.621521;
18 265.537689;
16 265.577759;
17 265.61084;
16 265.687897;
17 265.751526;
16 265.826202;
17 265.887878;
17 265.967865;
16 266.033905;
16 266.117828;
18 266.187103;
16 266.140198;
18 266.10144;
16 266.118256;
17 266.132111;
17 266.166962;
16 266.19574;
16 266.521973;
17 266.79126;
17 267.028229;
17 267.223816;
17 267.444275;
16 267.626221;
16 267.844269;
17 268.024261;
17 268.113525;
16 268.187225;
18 268.310669;
16 268.412567;
16 268.51889;
17 268.606659;
16 268.714142;
17 268.802856;
16 268.8685;
17 268.922699;
16 268.93277;
15 268.941071;
19 268.664337;
16 268.435913;
17 268.19;
17 267.986664;
16 267.697693;
17 267.459167;
17 267.345764;
16 267.252136;
16 267.244141;
17 267.237549;
17 267.27124;
17 267.3;
16 267.429321;
18 267.536865;
16 267.711304;
17 267.855316;
16 268.023865;
17 268.163025;
18 268.314484;
16 268.439484;
16 268.57;
17 268.677704;
17 268.794434;
16 268.890747;
17 269.024963;
18 269.135742;
16 269.225708;
18 269.3;
16 269.329346;
17 269.353607;
17 269.4;
17 269.438873;
16 269.516846;
18 269.581238;
16 269.647858;
17 269.70285;
17 269.743652;
16 269.777344;
16 269.813141;
18 269.842651;
17 269.83609;
16 269.830658;
18 269.8;
17 269.773682;
16 269.742554;
17 269.716858;
17 269.687775;
17 269.663757;
16 269.612305;
17 269.57;
17 269.540985;
17 269.517181;
16 269.486389;
16 269.460968;
17 269.423523;
17 269.392578;
17 269.337616;
17 269.292236;
16 269.268341;
17 269.248627;
16 269.184387;
17 269.131378;
16 269.;
18 268.89;
15 268.768616;
17 268.668457;
17 268.658386;
17 268.65;
18 268.7;
15 268.741913;
18 268.741974;
16 268.742004;
17 268.685181;
16 268.638245;
18 268.684631;
16 268.7229;
17 268.806091;
17 268.874786;
15 268.997742;
19 269.1;
16 269.256531;
18 269.386322;
16 269.493469;
17 269.581909;
17 269.654907;
17 269.715149;
16 269.764893;
16 269.805939;
17 269.84;
17 269.867798;
16 269.890869;
18 269.91;
15 269.925659;
19 269.938629;
16 269.949341;
17 269.958191;
17 269.965485;
17 269.971497;
24 269.976501;
15 269.980591;
16 269.983978;
15 269.986786;
17 269.989075;
13 269.990997;
17 269.992554;
16 269.993866;
18 269.994934;
16 269.995819;
17 269.996552;
16 269.997162;
19 269.99765;
16 269.998047;
16 269.998413;
17 269.998688;
16 269.998901;
19 270.;
15 270.;
17 270.;
17 270.;
17 270.;
16 270.;
17 270.;
17 270.;
16 270.;
17 270.;
17 270.;
16 270.;
18 270.;
15 270.;
18 270.;
16 270.;
17 270.;
24 270.;
15 270.;
14 270.;
15 270.;
15 270.;
16 270.;
17 270.;
16 270.;
18 270.;
17 270.;
24 270.;
16 270.;
15 270.;
17 270.;
14 270.;
16 270.;
16 270.;
16 270.;
16 270.;
16 270.;
17 270.;
16 270.;
17 270.;
16 270.;
23 270.;
18 269.970428;
15 269.946014;
16 269.925873;
15 269.879211;
16 269.840668;
22 269.729553;
16 269.637848;
16 269.441345;
15 269.279175;
15 269.072998;
16 268.902802;
15 268.795044;
15 268.706116;
19 268.630981;
17 268.56897;
15 268.541443;
24 268.497986;
15 268.462097;
16 268.432495;
14 268.405273;
17 268.382843;
15 268.267822;
16 268.172852;
16 268.053711;
16 267.955353;
16 267.79422;
18 267.661224;
16 267.513794;
16 267.39209;
17 267.3;
16 267.222351;
17 267.251862;
16 267.276245;
17 267.202698;
16 267.142029;
17 266.91;
16 266.718353;
17 266.553558;
18 266.417511;
15 266.210571;
16 266.039795;
17 265.671173;
17 265.366943;
16 265.102875;
16 264.884918;
17 265.131012;
17 265.334137;
17 265.731506;
16 266.059479;
17 266.305481;
17 266.508545;
17 266.575745;
16 266.631165;
16 266.779083;
17 266.901154;
17 266.932678;
16 266.958679;
16 266.589661;
16 266.285065;
18 266.181763;
16 266.096527;
17 265.903839;
17 265.744812;
16 265.685944;
17 265.637329;
17 264.91217;
17 264.313568;
17 264.246307;
17 264.190765;
16 264.512604;
16 264.778259;
17 265.41568;
18 265.941833;
16 266.425842;
18 266.825378;
16 267.379639;
17 267.837158;
16 268.214783;
17 268.526459;
17 268.783722;
17 268.996094;
17 269.171356;
17 269.31604;
17 269.435455;
17 269.534027;
16 269.615387;
17 269.682526;
15 269.737976;
17 269.783722;
17 269.821472;
17 269.852661;
16 269.878357;
17 269.9;
17 269.917145;
16 269.93161;
16 269.372925;
18 268.911804;
24 267.343719;
15 266.049377;
16 0.;
15 0.;
16 0.;
16 0.;
15 0.;
16 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
23 0.;
16 0.;
16 0.;
14 0.;
17 0.;
15 0.;
16 0.;
14 0.;
18 0.;
17 0.;
22 0.;
18 0.;
16 0.;
14 0.;
17 0.;
15 0.;
15 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
14 0.;
20 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
15 170.018738;
19 171.446152;
23 172.61734;
16 173.607361;
15 174.424545;
15 175.1;
15 175.746124;
16 176.280228;
17 176.789429;
13 177.209732;
20 177.54155;
17 177.815445;
18 178.193848;
16 178.506195;
16 178.638138;
16 178.74704;
17 178.644562;
17 178.56;
16 178.305405;
17 178.095291;
16 177.767227;
17 177.496445;
17 177.185959;
16 176.929672;
16 176.190598;
16 175.580566;
17 174.845856;
17 174.239426;
17 173.609619;
17 173.089752;
16 172.6;
16 172.195557;
17 171.444214;
16 170.824051;
16 170.124695;
18 169.54744;
16 168.835022;
17 168.246994;
17 167.533783;
17 166.945099;
16 176.869049;
17 185.060333;
16 193.147369;
17 199.822433;
16 204.969467;
17 209.21785;
17 212.073517;
17 214.430573;
17 215.7;
17 216.746231;
16 216.930145;
17 217.08194;
16 216.97;
17 216.877594;
16 216.161621;
17 215.570648;
16 214.27948;
17 213.213745;
17 211.776657;
16 210.590485;
17 208.920273;
17 207.541656;
24 205.780792;
15 204.327362;
15 202.302353;
15 200.63089;
15 199.023041;
16 197.695923;
14 195.91217;
18 194.44;
16 193.141159;
18 192.069214;
16 190.849121;
18 189.842056;
16 188.808182;
17 187.954819;
15 187.00769;
17 186.225922;
17 185.552658;
16 184.996933;
18 184.547073;
22 184.297516;
10 184.091522;
17 183.921494;
16 183.906021;
17 183.89325;
16 183.977356;
18 184.046768;
15 184.191605;
18 184.311142;
16 184.482285;
18 184.62355;
15 184.807495;
17 184.959335;
16 185.164642;
18 185.334106;
23 185.52803;
10 185.688095;
16 185.901688;
17 186.077972;
17 186.243042;
15 186.379272;
17 186.513367;
17 186.624054;
17 186.657867;
17 186.685791;
17 186.765991;
16 186.832199;
16 187.020325;
18 187.175613;
16 187.195938;
18 187.212708;
16 187.11;
16 187.025299;
18 186.788681;
17 186.593399;
16 185.467255;
16 184.537735;
17 184.452988;
17 184.383041;
16 184.314728;
17 184.258347;
16 183.993088;
17 183.774139;
17 183.228928;
17 182.7789;
15 182.443314;
17 182.166306;
17 180.566254;
16 179.24556;
17 177.823914;
17 176.650482;
19 175.847305;
16 175.184357;
15 174.409393;
18 173.76973;
14 174.608109;
19 175.3;
16 176.04808;
17 176.665451;
16 177.686981;
18 178.530167;
16 179.272491;
17 179.885208;
17 180.264328;
16 180.577255;
16 180.898514;
17 181.163681;
18 181.142731;
16 181.125443;
16 181.112503;
17 181.101822;
17 181.15918;
17 181.206528;
17 181.220444;
17 181.231934;
17 181.097382;
18 180.986313;
15 180.527084;
17 180.148026;
16 179.650787;
16 179.240356;
18 178.922897;
16 178.660858;
17 178.688232;
16 178.710831;
17 178.693298;
18 178.678818;
16 178.32312;
16 178.029526;
17 177.613846;
17 177.270737;
16 176.792007;
18 176.396851;
17 175.745895;
17 175.208588;
16 174.666229;
17 174.218582;
16 173.743546;
17 173.351456;
16 172.771561;
18 172.292923;
16 171.731918;
16 171.26886;
17 170.955292;
17 170.696472;
15 170.391815;
18 170.14035;
17 169.934067;
16 169.763809;
17 169.316116;
18 168.946609;
16 168.876907;
17 168.819382;
16 168.523407;
17 168.279129;
16 168.102631;
16 167.956955;
17 167.768311;
16 167.612579;
17 167.51561;
16 167.435562;
17 167.420883;
17 167.408768;
16 167.743881;
17 168.020493;
16 168.145218;
17 168.248169;
17 168.150101;
18 168.069168;
16 167.843292;
16 167.65686;
18 167.430511;
16 167.243683;
18 167.0457;
16 166.882278;
18 166.779343;
16 166.694366;
17 166.706146;
16 166.715881;
15 166.8;
17 166.87;
17 167.026978;
17 167.156616;
17 167.315964;
17 167.447495;
16 167.551895;
17 167.638077;
17 167.52916;
17 167.43927;
16 167.264114;
16 167.119537;
17 166.743103;
16 166.432388;
17 165.985718;
17 165.61702;
16 165.164154;
18 164.790375;
16 164.308319;
17 163.910431;
16 163.322327;
17 162.836899;
16 162.282593;
16 161.825058;
17 161.263977;
16 160.8;
18 160.319641;
15 159.922455;
18 159.734375;
16 159.579132;
18 159.694397;
17 159.789536;
17 160.125565;
17 160.402924;
16 160.8;
17 161.126328;
16 161.947006;
17 162.62439;
17 164.26236;
17 165.614349;
16 166.752167;
17 167.69133;
16 169.422913;
16 170.852173;
17 171.818954;
17 172.616943;
17 173.403137;
17 174.052063;
17 174.734451;
17 175.297699;
15 175.893509;
19 176.3853;
16 176.835434;
17 177.206985;
16 177.694626;
17 178.097137;
17 178.429367;
16 178.703598;
17 178.93;
15 179.116776;
17 179.270981;
18 179.39827;
16 179.503326;
16 179.59;
17 179.661621;
16 179.720703;
17 179.76947;
17 179.809708;
16 179.842941;
17 179.870361;
16 179.89299;
17 179.911682;
17 179.927094;
17 179.94;
16 179.950333;
17 179.959;
17 179.966156;
17 179.972076;
17 179.976944;
15 179.980972;
17 179.984299;
16 179.98703;
17 179.989304;
16 179.991165;
16 179.992706;
18 179.993988;
17 179.995026;
16 179.995895;
16 179.996613;
18 179.997208;
16 179.997696;
17 179.998093;
17 179.998428;
17 179.998703;
16 179.998932;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
16 180.;
16 180.;
18 180.;
16 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
15 180.;
18 180.;
16 180.;
18 180.;
15 180.;
18 180.;
16 180.;
16 180.;
24 180.;
9 180.;
16 180.;
18 180.;
16 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
18 180.;
17 180.;
14 180.;
18 180.;
17 180.;
17 180.;
16 180.;
16 180.;
17 180.;
17 180.;
24 180.;
15 180.;
16 180.;
16 180.;
15 180.;
17 180.;
13 180.;
18 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
15 180.;
18 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
18 180.;
16 180.;
18 180.;
16 180.;
17 180.;
17 180.;
16 180.;
16 180.;
16 180.;
18 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
18 180.;
16 180.;
14 180.;
21 180.;
15 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
16 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
18 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
15 180.;
16 180.;
18 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
14 180.;
19 180.;
23 180.;
11 180.;
17 180.;
15 180.;
18 180.;
17 180.;
17 180.;
17 180.;
16 180.;
16 180.;
17 180.;
16 180.;
15 180.;
19 180.;
24 180.;
15 180.;
15 180.;
16 180.;
16 180.;
14 180.;
17 180.;
17 180.;
16 180.;
16 180.;
17 180.;
16 180.;
16 180.;
17 180.;
16 180.;
18 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
15 180.;
18 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
23 180.;
16 180.;
14 180.;
15 180.;
15 180.;
16 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
16 180.;
18 180.;
16 180.;
18 180.;
16 180.;
17 180.;
16 180.;
16 180.;
17 180.;
18 180.;
17 180.;
15 180.;
16 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
23 180.;
15 180.;
15 180.;
17 180.;
15 180.;
15 180.;
17 180.;
16 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
18 180.;
16 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
18 180.;
14 180.;
19 180.;
17 180.;
17 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
16 180.;
16 180.;
17 180.;
17 180.;
16 180.;
16 180.;
15 180.;
18 180.;
16 180.;
18 180.;
16 180.;
17 180.;
16 180.;
17 180.;
16 180.;
15 180.;
19 180.;
17 180.;
16 180.;
16 180.;
24 180.;
16 180.;
14 180.;
17 180.;
14 180.;
17 180.;
16 180.;
16 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
18 180.;
16 180.;
17 180.;
16 180.;
17 180.;
17 180.;
16 180.;
18 180.;
16 180.;
17 180.;
16 180.;
15 180.;
18 180.;
16 180.;
18 180.;
17 180.;
15 180.;
16 180.;
18 180.;
17 180.;
16 180.;
18 180.;
15 180.;
18 180.;
17 180.;
17 180.;
16 180.;
17 180.;
17 180.;
17 180.;
17 180.;
16 180.;
17 180.;
16 180.;
17 181.377548;
17 182.514572;
16 183.874817;
17 184.997574;
16 186.101196;
17 187.012115;
17 187.808884;
17 188.466522;
16 188.925125;
17 189.303665;
16 189.705719;
18 190.037582;
16 190.547562;
16 190.968506;
16 191.437714;
18 191.825012;
16 192.049393;
16 192.234589;
16 192.371445;
17 192.484406;
14 192.012863;
19 191.623657;
16 191.136597;
18 190.734558;
17 190.327118;
17 189.990814;
16 189.691574;
17 189.444565;
18 189.235992;
15 189.063843;
16 188.859055;
17 188.69;
16 188.436386;
17 188.227036;
17 187.952606;
16 187.726074;
17 187.502487;
17 187.317947;
23 187.197083;
16 187.097321;
17 186.922516;
27 186.778244;
0 186.438507;
17 186.158112;
16 185.872391;
17 185.636551;
17 185.45723;
17 185.309204;
25 185.229691;
15 185.146439;
15 185.077728;
15 185.021027;
16 184.886581;
16 184.775604;
14 184.585815;
18 184.429153;
16 184.248108;
18 184.098663;
16 183.916046;
17 183.765305;
16 183.546021;
18 183.365021;
15 183.171677;
17 183.0121;
17 182.780151;
16 182.588699;
17 182.327469;
17 182.111847;
17 181.784439;
16 181.514175;
17 181.01265;
16 180.598694;
18 180.2;
16 179.871643;
17 179.483154;
16 179.162506;
17 178.935791;
17 178.748657;
17 178.607666;
17 178.491302;
16 178.181473;
17 177.925735;
17 177.61;
16 177.349335;
17 177.113541;
16 176.91893;
18 176.748581;
16 176.607971;
16 176.458511;
17 176.335144;
17 176.208099;
17 176.103226;
17 176.003616;
16 175.921402;
16 175.878693;
17 175.84343;
16 175.842255;
18 175.841278;
16 175.877716;
17 175.907791;
18 175.953934;
16 175.99202;
15 176.058456;
17 176.113281;
17 176.1978;
16 176.267563;
16 176.356384;
17 176.429688;
16 176.533463;
17 176.619095;
16 176.712692;
17 176.79;
16 176.876938;
18 176.948761;
16 177.045395;
16 177.125168;
17 177.226089;
14 177.309402;
19 177.389648;
17 177.455887;
17 177.5;
16 177.535736;
16 177.586304;
18 177.628052;
17 177.65741;
17 177.681625;
16 177.714188;
18 177.741058;
16 177.786972;
17 177.824875;
16 177.927856;
17 178.012848;
18 178.19838;
18 178.351532;
16 178.590256;
16 178.787308;
17 179.070221;
16 179.303726;
17 179.596893;
17 179.838867;
16 180.155838;
17 180.417465;
16 180.747711;
18 181.020309;
16 181.370468;
18 181.659485;
15 181.993073;
18 182.268417;
22 182.559784;
16 182.8;
15 183.025635;
14 183.211655;
17 183.381516;
15 183.521729;
17 183.625229;
17 183.710663;
16 183.802368;
18 183.878052;
16 183.930374;
18 183.973557;
17 184.03157;
15 184.079437;
16 184.094742;
16 184.107376;
16 184.11142;
17 184.114761;
17 184.05603;
17 184.007538;
17 183.890244;
16 183.793427;
17 183.687271;
16 183.6;
18 183.451477;
17 183.329163;
16 183.231537;
17 183.150955;
16 183.126648;
17 183.106598;
17 183.14592;
17 183.17836;
16 183.232803;
18 183.27774;
16 183.350906;
16 183.411301;
17 183.515717;
18 183.601898;
16 183.730499;
17 183.836639;
16 183.968887;
16 184.078049;
17 184.201691;
17 184.303757;
16 184.46312;
17 184.594666;
16 184.722794;
17 184.828537;
16 184.954269;
17 185.058044;
16 185.140961;
17 185.209412;
17 185.235382;
16 185.256805;
17 185.249008;
16 185.242584;
17 185.144516;
16 185.063583;
17 184.936829;
16 184.832214;
17 184.683716;
17 184.561127;
16 184.336258;
17 184.150665;
16 183.924484;
17 183.737808;
16 183.498291;
17 183.3;
16 183.151871;
17 183.029099;
17 182.903244;
16 182.8;
18 182.664429;
17 182.553055;
16 182.452835;
17 182.370102;
14 182.301819;
19 182.245453;
16 182.244812;
18 182.244293;
16 182.422134;
18 182.568924;
16 182.726608;
18 182.85675;
17 183.063705;
16 183.234528;
17 183.308929;
16 183.370331;
16 183.353088;
17 183.338852;
16 183.286667;
16 183.243591;
